episode,max_tile,episode_reward,episode_steps
13186,256,3024,301
13187,512,6880,558
13188,1024,14172,945
13189,512,6888,473
13190,512,7280,525
13191,512,7000,548
13192,256,2424,201
13193,512,6992,502
13194,1024,14084,920
13195,512,6204,487
13196,512,6628,535
13197,256,3248,250
13198,256,3260,327
13199,512,7064,508
13200,512,7008,478
13201,512,6600,597
13202,512,6856,493
13203,1024,9732,576
13204,256,3108,259
13205,512,6224,477
13206,512,6928,482
13207,1024,10132,764
13208,1024,14132,1004
13209,256,3084,247
13210,512,5236,350
13211,512,5264,342
13212,512,6972,507
13213,256,2236,205
13214,256,3032,249
13215,512,6592,480
13216,256,4348,341
13217,256,3060,325
13218,256,2984,240
13219,256,2916,284
13220,256,3060,248
13221,64,868,123
13222,1024,12040,765
13223,512,6340,419
13224,512,7592,896
13225,1024,10244,740
13226,1024,10272,801
13227,512,4532,357
13228,1024,11700,693
13229,512,7636,709
13230,1024,11864,950
13231,256,2968,231
13232,256,3056,263
13233,256,3960,421
13234,1024,11392,699
13235,256,3040,264
13236,512,6608,439
13237,1024,11916,720
13238,256,2984,367
13239,256,5080,699
13240,1024,14224,970
13241,256,3020,317
13242,512,6168,388
13243,1024,11920,756
13244,1024,15216,1031
13245,256,4908,384
13246,256,2628,208
13247,512,6884,447
13248,1024,11636,642
13249,512,5320,415
13250,1024,11900,792
13251,512,7512,492
13252,512,7928,661
13253,512,5104,334
13254,512,7568,631
13255,512,5280,356
13256,256,2296,185
13257,512,6992,547
13258,128,1488,230
13259,1024,11968,720
13260,1024,15048,879
13261,1024,12172,1129
13262,1024,15184,872
13263,512,6232,540
13264,128,1408,156
13265,512,6736,466
13266,256,4700,378
13267,512,6648,505
13268,256,3068,295
13269,1024,13856,916
13270,256,3036,255
13271,512,7376,527
13272,256,3088,245
13273,128,2008,181
13274,512,4220,266
13275,512,6620,544
13276,512,6336,404
13277,128,1572,215
13278,512,6208,423
13279,1024,10936,630
13280,1024,12812,758
13281,1024,13528,822
13282,256,3180,282
13283,1024,10152,578
13284,1024,10792,770
13285,512,6864,461
13286,1024,10500,675
13287,1024,13332,749
13288,512,6100,382
13289,512,6876,526
13290,512,7164,501
13291,512,6972,506
13292,1024,10056,544
13293,256,3100,308
13294,512,5304,433
13295,256,2720,255
13296,512,8656,918
13297,1024,9588,571
13298,512,5812,400
13299,256,4528,377
13300,512,6940,464
13301,1024,14072,862
13302,512,7988,478
13303,1024,14588,1123
13304,1024,11120,623
13305,512,6844,590
13306,128,1384,192
13307,512,6904,555
13308,256,2916,218
13309,1024,12536,801
13310,512,7160,558
13311,1024,11112,602
13312,512,6984,604
13313,512,4840,316
13314,512,7936,526
13315,256,3708,495
13316,512,5156,350
13317,1024,10232,759
13318,512,6868,447
13319,512,6732,515
13320,512,7608,550
13321,1024,15716,1027
13322,512,8300,525
13323,512,5528,391
13324,128,1040,110
13325,1024,11696,728
13326,512,7512,734
13327,512,6412,450
13328,256,3336,356
13329,1024,14128,914
13330,512,6916,475
13331,512,5084,336
13332,1024,11720,649
13333,512,8452,704
13334,256,1892,147
13335,1024,10500,842
13336,512,6908,460
13337,256,2900,216
13338,512,6868,646
13339,512,6348,463
13340,256,3008,283
13341,512,7000,543
13342,512,7856,617
13343,512,7568,583
13344,128,1312,169
13345,512,6516,416
13346,512,6152,387
13347,512,6500,456
13348,512,4972,342
13349,256,3332,260
13350,1024,11860,693
13351,1024,14044,915
13352,512,8484,753
13353,1024,13396,856
13354,512,7032,536
13355,512,5912,395
13356,512,7300,603
13357,256,2848,237
13358,256,3240,252
13359,256,4480,333
13360,512,5180,333
13361,1024,14972,836
13362,1024,11776,823
13363,512,6856,482
13364,256,3968,462
13365,512,7244,627
13366,256,4040,299
13367,512,6848,522
13368,256,3132,276
13369,512,6868,532
13370,512,5524,565
13371,512,6400,460
13372,512,7004,460
13373,512,6800,447
13374,1024,10124,548
13375,512,6864,437
13376,512,6584,444
13377,1024,15072,856
13378,512,6912,494
13379,512,6848,442
13380,512,6304,649
13381,512,7516,638
13382,256,2388,240
13383,512,7752,779
13384,1024,9940,535
13385,512,6856,471
13386,256,3080,363
13387,512,5968,561
13388,1024,11668,704
13389,1024,14308,1107
13390,512,5320,357
13391,512,4160,256
13392,1024,15164,838
13393,512,6588,415
13394,1024,10088,586
13395,512,8316,538
13396,1024,12068,906
13397,512,6316,465
13398,512,6504,424
13399,1024,12856,766
13400,512,5148,329
13401,1024,11776,645
13402,256,2960,225
13403,1024,15628,1044
13404,256,3036,231
13405,1024,15552,1118
13406,512,5144,363
13407,1024,14212,915
13408,1024,11792,754
13409,1024,11732,789
13410,512,6860,460
13411,512,6140,400
13412,512,5236,348
13413,128,1988,180
13414,512,6368,519
13415,256,2972,230
13416,1024,11780,999
13417,1024,10772,567
13418,512,6916,524
13419,1024,11404,762
13420,512,6416,388
13421,256,2964,233
13422,1024,15640,960
13423,1024,12272,732
13424,512,5300,438
13425,1024,14036,806
13426,1024,12320,695
13427,256,4408,375
13428,1024,13412,780
13429,256,2952,265
13430,128,1628,265
13431,512,6936,496
13432,256,3056,238
13433,512,6332,656
13434,256,2684,207
13435,256,2940,253
13436,1024,11760,853
13437,256,2672,204
13438,512,7044,466
13439,1024,11580,640
13440,512,6300,559
13441,1024,10456,633
13442,512,7044,518
13443,512,6616,434
13444,256,2208,172
13445,256,2308,189
13446,1024,11172,620
13447,1024,14040,769
13448,512,5304,386
13449,512,5260,385
13450,512,6916,516
13451,512,7000,623
13452,512,5672,422
13453,256,3992,384
13454,1024,9432,513
13455,1024,14116,855
13456,512,6320,506
13457,512,6952,517
13458,1024,10920,990
13459,1024,11912,917
13460,512,5320,361
13461,1024,11860,704
13462,512,7500,580
13463,256,3068,305
13464,1024,14956,842
13465,512,6172,417
13466,1024,12312,799
13467,1024,14036,787
13468,256,3064,289
13469,512,6864,444
13470,512,7844,508
13471,1024,10568,835
13472,512,6916,514
13473,512,7112,631
13474,512,6812,457
13475,512,5036,342
13476,256,3152,241
13477,1024,14448,895
13478,512,6144,448
13479,256,3660,331
13480,512,6884,501
13481,1024,12092,968
13482,512,6924,530
13483,512,6936,499
13484,512,6932,486
13485,512,5560,481
13486,1024,11836,775
13487,512,5116,379
13488,512,6872,497
13489,512,7004,646
13490,1024,11880,736
13491,512,5292,346
13492,512,6928,504
13493,512,6920,447
13494,512,8736,565
13495,512,6168,461
13496,512,6816,445
13497,256,2348,186
13498,256,3788,502
13499,256,3024,241
13500,1024,13848,807
13501,512,6700,456
13502,512,7912,516
13503,1024,11820,651
13504,512,7332,563
13505,512,7192,555
13506,256,2996,231
13507,512,6084,379
13508,512,6804,542
13509,512,5432,490
13510,512,6640,554
13511,512,5224,386
13512,512,7480,495
13513,256,3460,329
13514,256,3036,314
13515,512,6952,452
13516,256,2764,215
13517,512,9212,730
13518,512,6692,520
13519,128,2080,205
13520,256,2676,201
13521,512,6944,497
13522,512,8428,521
13523,512,7004,625
13524,1024,13676,861
13525,512,5240,341
13526,512,7008,562
13527,512,6440,412
13528,512,6252,393
13529,512,7308,498
13530,512,7280,694
13531,256,3328,404
13532,512,4504,382
13533,512,6972,562
13534,512,6932,710
13535,1024,14876,891
13536,1024,11824,777
13537,256,3752,393
13538,512,6888,442
13539,1024,11176,614
13540,1024,10904,642
13541,1024,11060,697
13542,512,5200,347
13543,1024,10576,708
13544,1024,14024,820
13545,1024,11160,749
13546,256,3776,360
13547,512,8024,803
13548,512,6660,421
13549,1024,11864,670
13550,512,6788,453
13551,256,3328,296
13552,256,3456,399
13553,1024,13868,816
13554,512,6852,473
13555,1024,10252,629
13556,512,7200,508
13557,1024,13372,746
13558,512,6996,455
13559,1024,11764,703
13560,512,6372,451
13561,512,6592,425
13562,1024,11364,652
13563,512,6728,422
13564,512,5064,414
13565,1024,12144,784
13566,512,7012,587
13567,1024,11448,640
13568,1024,11816,679
13569,512,6428,656
13570,512,7352,505
13571,512,6808,517
13572,1024,11952,854
13573,512,6972,472
13574,256,3000,249
13575,512,6012,402
13576,512,6892,497
13577,512,4684,314
13578,512,6124,384
13579,512,6592,464
13580,512,7212,467
13581,1024,11116,653
13582,512,7084,496
13583,512,6628,558
13584,512,5164,340
13585,512,5344,435
13586,256,2860,217
13587,1024,10264,714
13588,512,7528,554
13589,512,6020,399
13590,1024,15728,895
13591,512,7068,716
13592,512,7280,531
13593,512,5140,330
13594,512,4900,311
13595,128,1376,205
13596,512,5304,411
13597,512,5556,386
13598,512,4476,285
13599,512,7092,613
13600,1024,12360,999
13601,512,4604,297
13602,512,4976,316
13603,512,6588,413
13604,512,7704,854
13605,512,5912,386
13606,256,2928,242
13607,512,6936,512
13608,256,2320,191
13609,512,8164,565
13610,512,7904,514
13611,128,1484,140
13612,512,6940,459
13613,512,7600,530
13614,256,2844,224
13615,256,3932,693
13616,512,6172,479
13617,512,5204,446
13618,512,5984,443
13619,512,9132,555
13620,512,5000,345
13621,256,3744,290
13622,64,536,73
13623,512,6128,397
13624,256,2460,292
13625,512,5060,411
13626,512,7124,523
13627,512,8028,662
13628,512,5744,522
13629,512,5296,357
13630,512,6864,439
13631,512,5320,350
13632,512,6216,433
13633,512,6420,426
13634,1024,10224,562
13635,1024,11840,740
13636,512,4444,287
13637,256,2388,215
13638,512,6920,455
13639,512,6724,527
13640,1024,13576,824
13641,256,3392,439
13642,512,6656,442
13643,512,6956,563
13644,512,7420,480
13645,512,9176,654
13646,512,5172,336
13647,512,6352,485
13648,512,7440,546
13649,1024,11736,709
13650,512,6868,499
13651,512,7420,530
13652,256,3276,256
13653,512,6268,423
13654,512,6152,390
13655,512,6844,517
13656,512,6904,490
13657,512,5176,478
13658,1024,11288,717
13659,512,6872,464
13660,512,7144,608
13661,512,4828,372
13662,512,6044,626
13663,512,6804,694
13664,1024,10892,691
13665,256,3668,339
13666,512,5216,378
13667,1024,15832,997
13668,512,5920,531
13669,512,7372,763
13670,512,4852,390
13671,1024,15784,1198
13672,512,6252,404
13673,1024,14116,898
13674,512,7124,636
13675,512,6684,496
13676,512,6248,430
13677,1024,14172,845
13678,512,6588,416
13679,512,6996,479
13680,512,6880,488
13681,512,7040,515
13682,512,6848,484
13683,1024,10488,717
13684,1024,14228,952
13685,256,3668,390
13686,512,6892,484
13687,512,6604,548
13688,512,4940,325
13689,1024,14052,884
13690,512,6968,496
13691,1024,11748,696
13692,1024,12164,799
13693,512,7360,644
13694,512,4748,310
13695,256,3360,302
13696,512,6876,596
13697,512,7400,489
13698,256,4184,354
13699,256,4404,349
13700,1024,11936,686
13701,1024,9684,508
13702,512,7004,512
13703,512,8356,523
13704,256,2996,310
13705,512,5256,515
13706,1024,10920,590
13707,256,3012,239
13708,256,2816,221
13709,512,5292,370
13710,1024,13392,931
13711,512,6088,373
13712,512,6796,486
13713,512,5272,352
13714,512,6548,410
13715,256,3048,246
13716,256,2992,243
13717,1024,11860,737
13718,512,5908,370
13719,512,6948,443
13720,512,6900,549
13721,1024,11976,880
13722,256,2980,245
13723,512,5212,336
13724,256,3128,344
13725,512,7000,477
13726,512,6916,451
13727,1024,11232,642
13728,1024,10016,543
13729,512,7600,505
13730,512,5272,366
13731,256,3096,248
13732,512,6184,498
13733,256,2920,217
13734,128,1996,198
13735,512,7120,476
13736,256,3288,260
13737,1024,11828,798
13738,1024,15772,1005
13739,512,7016,564
13740,1024,10904,627
13741,512,7000,695
13742,128,1984,406
13743,512,4732,383
13744,512,6804,488
13745,256,2992,235
13746,512,7688,548
13747,1024,12032,718
13748,1024,10496,613
13749,1024,14080,1011
13750,512,7068,713
13751,1024,11904,804
13752,512,5316,359
13753,256,2848,219
13754,512,6144,455
13755,512,7256,632
13756,512,6972,479
13757,256,3652,278
13758,256,4756,482
13759,256,4044,313
13760,512,7076,492
13761,1024,10296,587
13762,256,3112,315
13763,256,4032,398
13764,512,7100,588
13765,512,4876,316
13766,1024,11768,679
13767,512,5212,349
13768,512,7040,521
13769,1024,12016,772
13770,256,3096,234
13771,1024,12028,901
13772,512,5040,329
13773,512,6096,411
13774,512,9364,740
13775,512,6856,587
13776,128,1576,321
13777,256,3288,328
13778,256,3752,359
13779,256,2796,258
13780,1024,11708,680
13781,256,2984,228
13782,512,7672,556
13783,512,6828,445
13784,512,7140,525
13785,1024,13752,1209
13786,512,5912,494
13787,512,6380,576
13788,256,3276,309
13789,512,6940,488
13790,1024,11836,826
13791,1024,11920,845
13792,256,3048,232
13793,256,2584,221
13794,512,5776,406
13795,512,5252,341
13796,512,7208,495
13797,512,6740,437
13798,256,3020,246
13799,1024,11884,752
13800,512,6804,472
13801,512,6552,459
13802,512,6896,694
13803,1024,11160,680
13804,512,5484,372
13805,512,7060,597
13806,512,9184,609
13807,512,6992,475
13808,512,6488,488
13809,512,6388,417
13810,1024,15060,955
13811,1024,11712,640
13812,512,6540,453
13813,512,7096,480
13814,128,1328,136
13815,512,7044,519
13816,1024,10224,662
13817,512,7452,713
13818,256,3256,437
13819,256,2308,188
13820,1024,14212,770
13821,1024,14752,831
13822,512,5356,403
13823,512,7044,483
13824,1024,11824,735
13825,512,7048,576
13826,1024,11448,661
13827,1024,10108,552
13828,1024,13436,859
13829,512,8832,646
13830,512,6160,425
13831,512,6884,439
13832,1024,12160,803
13833,1024,11728,747
13834,512,7068,471
13835,1024,10244,630
13836,512,5588,449
13837,256,4428,356
13838,512,6880,435
13839,1024,11852,721
13840,512,6896,540
13841,1024,15780,937
13842,512,6992,575
13843,256,3312,296
13844,512,5264,390
13845,512,6848,540
13846,512,7012,509
13847,1024,10548,709
13848,1024,11888,742
13849,256,3344,548
13850,1024,15068,890
13851,512,5064,431
13852,1024,12040,831
13853,256,2988,286
13854,512,6868,437
13855,256,2684,203
13856,256,2272,180
13857,1024,11672,711
13858,512,6888,524
13859,512,5316,350
13860,512,6248,402
13861,512,5252,348
13862,256,3080,361
13863,512,5200,470
13864,512,7520,488
13865,1024,13996,862
13866,512,5268,342
13867,256,3112,256
13868,512,6604,484
13869,512,5912,461
13870,512,6476,417
13871,512,7268,584
13872,128,892,91
13873,1024,11872,851
13874,512,7320,642
13875,1024,10264,845
13876,512,7144,477
13877,512,6020,556
13878,512,7000,751
13879,512,6624,447
13880,256,3048,237
13881,1024,9908,581
13882,512,5612,446
13883,1024,10672,629
13884,512,9844,711
13885,512,6988,489
13886,1024,10052,650
13887,512,4828,322
13888,512,6916,472
13889,512,8132,513
13890,512,6888,532
13891,1024,11480,643
13892,256,2124,163
13893,512,6728,458
13894,1024,11960,792
13895,512,6888,575
13896,512,6784,498
13897,512,7152,643
13898,256,2804,209
13899,256,3160,250
13900,512,4952,335
13901,256,2956,343
13902,512,7020,592
13903,512,5616,391
13904,512,6216,399
13905,512,6840,487
13906,512,5156,399
13907,1024,11964,711
13908,1024,15792,1208
13909,512,5212,424
13910,512,6796,438
13911,512,6300,461
13912,512,7060,792
13913,512,6916,475
13914,1024,12180,731
13915,512,7060,610
13916,512,6772,567
13917,512,5328,346
13918,512,5268,403
13919,512,6320,447
13920,512,6184,406
13921,1024,14476,859
13922,512,7140,597
13923,1024,10560,743
13924,512,7444,518
13925,1024,11104,692
13926,1024,11144,626
13927,512,9216,781
13928,512,6476,513
13929,512,6552,455
13930,512,6712,465
13931,512,7124,496
13932,1024,13804,796
13933,256,3692,462
13934,512,4804,331
13935,1024,14028,890
13936,512,7000,464
13937,1024,11264,639
13938,512,6660,618
13939,1024,11884,1049
13940,1024,11216,617
13941,512,6952,515
13942,1024,11280,620
13943,1024,13360,827
13944,512,5624,463
13945,512,6876,492
13946,512,6916,448
13947,512,6944,443
13948,512,6668,429
13949,512,6040,443
13950,512,6920,500
13951,512,5860,364
13952,1024,10948,677
13953,512,7396,667
13954,512,5172,336
13955,1024,11344,706
13956,512,4200,359
13957,512,7256,600
13958,1024,11848,748
13959,512,6456,451
13960,512,6968,487
13961,1024,12132,895
13962,256,2692,369
13963,512,6956,591
13964,512,5176,371
13965,1024,11796,651
13966,512,6868,484
13967,1024,10856,655
13968,256,3084,258
13969,1024,14084,890
13970,512,7460,530
13971,1024,11904,794
13972,256,3848,442
13973,512,8832,708
13974,256,3408,310
13975,512,6952,736
13976,1024,11580,787
13977,512,6972,573
13978,512,6496,497
13979,512,6868,620
13980,512,5204,339
13981,512,6576,497
13982,512,5360,470
13983,1024,14136,771
13984,512,5652,484
13985,512,6208,492
13986,1024,14052,853
13987,512,4768,309
13988,1024,15672,895
13989,512,5224,441
13990,1024,10160,752
13991,512,7048,460
13992,256,3016,235
13993,1024,11144,666
13994,128,1284,129
13995,512,7996,676
13996,512,6956,445
13997,1024,11856,704
13998,512,5184,443
13999,512,5284,390
14000,512,5188,374
14001,1024,14148,947
14002,512,6872,451
14003,1024,15016,1081
14004,512,6936,551
14005,512,6972,544
14006,512,6448,460
14007,512,6948,617
14008,512,6980,527
14009,512,5532,386
14010,512,5848,395
14011,1024,13756,919
14012,256,3808,450
14013,128,2108,231
14014,512,8284,662
14015,512,6912,474
14016,512,7008,486
14017,1024,12076,921
14018,512,6252,527
14019,512,6172,391
14020,512,7520,676
14021,1024,13768,850
14022,512,6204,436
14023,512,6312,503
14024,512,5716,383
14025,512,5940,393
14026,512,5376,358
14027,1024,13420,770
14028,256,3040,367
14029,512,6684,445
14030,256,2996,239
14031,256,3188,344
14032,512,6188,405
14033,512,6856,487
14034,512,6320,531
14035,1024,11120,789
14036,512,6084,385
14037,1024,12256,787
14038,512,6848,485
14039,512,6968,458
14040,256,3000,257
14041,512,7292,506
14042,256,2932,225
14043,256,3036,239
14044,512,5284,456
14045,512,7876,490
14046,256,2396,209
14047,1024,13704,733
14048,512,4648,309
14049,512,6836,529
14050,512,9176,576
14051,1024,11920,870
14052,256,2060,151
14053,1024,10508,656
14054,512,5972,422
14055,256,2256,176
14056,1024,11808,853
14057,512,6212,489
14058,512,5512,411
14059,512,6992,567
14060,512,6644,637
14061,512,4472,291
14062,512,6928,484
14063,512,4900,314
14064,512,5292,405
14065,512,8980,566
14066,512,5196,339
14067,512,6216,638
14068,512,6884,537
14069,512,6904,466
14070,256,2924,240
14071,512,6928,499
14072,512,6956,607
14073,1024,11428,755
14074,512,6020,375
14075,512,5196,341
14076,512,6124,539
14077,1024,11428,880
14078,512,6476,544
14079,512,4864,317
14080,512,6880,461
14081,1024,15760,1208
14082,512,7000,455
14083,256,3256,349
14084,512,7160,559
14085,512,9144,782
14086,128,1524,155
14087,1024,13828,756
14088,256,3304,430
14089,1024,12124,702
14090,512,8496,548
14091,256,3176,531
14092,1024,11088,625
14093,1024,11884,816
14094,512,6788,504
14095,512,5520,435
14096,1024,12316,827
14097,512,6916,447
14098,512,6032,438
14099,256,3060,320
14100,512,5476,367
14101,256,3220,251
14102,128,1612,201
14103,512,6188,469
14104,512,6216,486
14105,1024,14296,796
14106,256,2712,208
14107,512,7208,677
14108,512,6588,438
14109,256,3088,245
14110,512,6896,441
14111,512,6220,422
14112,512,5460,385
14113,256,3124,236
14114,256,3648,277
14115,512,7008,462
14116,256,4344,329
14117,1024,11512,819
14118,256,3068,291
14119,1024,11608,700
14120,1024,10828,589
14121,512,7016,520
14122,512,8344,512
14123,512,6100,394
14124,512,7256,508
14125,256,3140,247
14126,512,6596,420
14127,512,8508,659
14128,512,6708,583
14129,512,6796,433
14130,512,5316,353
14131,256,3348,348
14132,512,6876,445
